analysis_id	field	value	method	evidence	notes
ukb-b-5534	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5536	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1043;n_controls=63906	
ukb-b-5536	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5545	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2305;n_controls=460705	
ukb-b-5545	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5550	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2028;n_controls=460982	
ukb-b-5550	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5553	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1140;n_controls=461870	
ukb-b-5553	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5559	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4760;n_controls=457639	
ukb-b-5559	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5580	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2587;n_controls=460423	
ukb-b-5580	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5590	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1318;n_controls=461692	
ukb-b-5590	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5593	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5593	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-560	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6330;n_controls=456603	
ukb-b-560	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5602	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2424;n_controls=460586	
ukb-b-5602	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5605	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5605	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5608	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1210;n_controls=461800	
ukb-b-5608	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5617	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2665;n_controls=460268	
ukb-b-5617	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5620	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5620	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5627	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5627	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5633	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1696;n_controls=461237	
ukb-b-5633	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5640	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5640	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5644	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1011;n_controls=461999	
ukb-b-5644	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5655	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1557;n_controls=461453	
ukb-b-5655	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5664	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5664	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5666	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5666	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5693	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2491;n_controls=460519	
ukb-b-5693	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-57	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=8022;n_controls=56927	
ukb-b-57	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5705	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1912;n_controls=461021	
ukb-b-5705	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5712	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6874;n_controls=456136	
ukb-b-5712	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5716	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5716	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5753	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5753	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5759	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3052;n_controls=441022	
ukb-b-5759	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5764	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5764	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5776	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5776	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5779	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5779	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5801	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5801	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5811	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5811	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5815	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1208;n_controls=461802	
ukb-b-5815	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5821	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1041;n_controls=461892	
ukb-b-5821	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5847	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5847	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5850	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2142;n_controls=62807	
ukb-b-5850	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5855	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=52130;n_controls=2147	
ukb-b-5855	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5863	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=13953;n_controls=252	
ukb-b-5863	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5867	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5867	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-588	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-588	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-589	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-589	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5911	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=11348;n_controls=451662	
ukb-b-5911	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5935	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6927;n_controls=456006	
ukb-b-5935	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5942	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=15430;n_controls=384069	
ukb-b-5942	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5945	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5945	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5946	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1479;n_controls=461531	
ukb-b-5946	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5948	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1984;n_controls=461026	
ukb-b-5948	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5954	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=10474;n_controls=445029	
ukb-b-5954	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5968	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2875;n_controls=460135	
ukb-b-5968	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5981	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1100;n_controls=461833	
ukb-b-5981	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-5991	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-5991	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6011	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6011	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6019	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6019	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-602	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-602	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6026	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5304;n_controls=457706	
ukb-b-6026	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6027	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6027	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6031	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3770;n_controls=459240	
ukb-b-6031	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6044	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2819;n_controls=460191	
ukb-b-6044	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6063	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6838;n_controls=58111	
ukb-b-6063	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6066	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6066	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6077	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4180;n_controls=458830	
ukb-b-6077	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6082	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1597;n_controls=461413	
ukb-b-6082	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6087	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1666;n_controls=461344	
ukb-b-6087	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6092	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6092	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6105	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1608;n_controls=461325	
ukb-b-6105	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6134	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6134	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6140	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=11377;n_controls=53572	
ukb-b-6140	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6144	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5813;n_controls=438458	
ukb-b-6144	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6154	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6154	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6164	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1923;n_controls=461087	
ukb-b-6164	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6181	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6181	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6185	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6185	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-621	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-621	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6214	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6214	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6217	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6900;n_controls=456110	
ukb-b-6217	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6218	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6218	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-622	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-622	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6220	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3426;n_controls=459584	
ukb-b-6220	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6222	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=96353;n_controls=366657	
ukb-b-6222	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6223	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=11925;n_controls=451085	
ukb-b-6223	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6230	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1118;n_controls=461892	
ukb-b-6230	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6235	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=18319;n_controls=444614	
ukb-b-6235	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6244	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6244	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6246	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6246	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6248	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1402;n_controls=461608	
ukb-b-6248	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6251	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6251	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6266	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4957;n_controls=457976	
ukb-b-6266	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6267	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2035;n_controls=458721	
ukb-b-6267	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6295	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2559;n_controls=460451	
ukb-b-6295	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6298	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6298	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6306	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6306	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6324	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6324	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6330	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1726;n_controls=461284	
ukb-b-6330	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6351	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1277;n_controls=442701	
ukb-b-6351	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6352	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3340;n_controls=459670	
ukb-b-6352	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6353	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=37362;n_controls=423174	
ukb-b-6353	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6354	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=9236;n_controls=453697	
ukb-b-6354	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6358	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6116;n_controls=456817	
ukb-b-6358	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6373	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6373	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6392	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6392	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6400	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1817;n_controls=461193	
ukb-b-6400	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6412	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6412	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6413	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1790;n_controls=461220	
ukb-b-6413	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6414	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1119;n_controls=461891	
ukb-b-6414	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6415	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1206;n_controls=461727	
ukb-b-6415	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6429	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1219;n_controls=461791	
ukb-b-6429	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6441	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2224;n_controls=460786	
ukb-b-6441	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6445	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=18171;n_controls=203526	
ukb-b-6445	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6448	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=12937;n_controls=52012	
ukb-b-6448	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-645	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-645	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6458	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=47102;n_controls=414011	
ukb-b-6458	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6474	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2701;n_controls=460232	
ukb-b-6474	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6500	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6500	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6503	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6503	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6504	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1187;n_controls=461823	
ukb-b-6504	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6514	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=10662;n_controls=452271	
ukb-b-6514	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6515	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6515	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6517	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2594;n_controls=460416	
ukb-b-6517	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6519	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=255812;n_controls=194953	
ukb-b-6519	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6528	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3024;n_controls=459986	
ukb-b-6528	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6538	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1254;n_controls=461679	
ukb-b-6538	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6539	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1020;n_controls=461913	
ukb-b-6539	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6540	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3570;n_controls=459440	
ukb-b-6540	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6541	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=108626;n_controls=353323	
ukb-b-6541	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6543	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1144;n_controls=461866	
ukb-b-6543	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6547	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3607;n_controls=459403	
ukb-b-6547	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6548	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6998;n_controls=415466	
ukb-b-6548	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6549	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2000;n_controls=460933	
ukb-b-6549	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6551	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1148;n_controls=461862	
ukb-b-6551	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6562	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1931;n_controls=461079	
ukb-b-6562	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6569	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1897;n_controls=461113	
ukb-b-6569	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-657	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=26145;n_controls=436788	
ukb-b-657	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6576	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2359;n_controls=460651	
ukb-b-6576	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6591	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6591	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-660	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-660	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6608	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5981;n_controls=457029	
ukb-b-6608	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6614	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6601;n_controls=437838	
ukb-b-6614	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6615	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2431;n_controls=460579	
ukb-b-6615	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6616	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1031;n_controls=461979	
ukb-b-6616	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6633	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1944;n_controls=460989	
ukb-b-6633	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6634	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1302;n_controls=461708	
ukb-b-6634	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6650	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1053;n_controls=461880	
ukb-b-6650	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6652	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1471;n_controls=442454	
ukb-b-6652	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6666	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2965;n_controls=460045	
ukb-b-6666	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-67	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=8862;n_controls=16329	
ukb-b-67	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6704	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6704	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-671	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-671	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6716	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1467;n_controls=461543	
ukb-b-6716	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6720	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=10044;n_controls=452966	
ukb-b-6720	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6721	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1003;n_controls=462007	
ukb-b-6721	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6725	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1346;n_controls=461664	
ukb-b-6725	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6727	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=22710;n_controls=439570	
ukb-b-6727	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6740	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=263827;n_controls=197415	
ukb-b-6740	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6748	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2324;n_controls=458918	
ukb-b-6748	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-676	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1029;n_controls=461981	
ukb-b-676	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6762	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3838;n_controls=459172	
ukb-b-6762	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-677	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2188;n_controls=460822	
ukb-b-677	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6772	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6500;n_controls=456433	
ukb-b-6772	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6779	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3328;n_controls=459682	
ukb-b-6779	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6798	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2169;n_controls=460841	
ukb-b-6798	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6806	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1183;n_controls=459573	
ukb-b-6806	stored_effect_scale	sd	opengwas_api_gwasinfo		
