analysis_id	status	error	attempt	retry_count	source_url	downloaded_bytes	input_rows	retained_rows	retained_fraction	cis_rows	significant_trans_regions	significant_trans_rows	suggestive_leads	qc_panel_rows	output_file	output_bytes	checksum_algorithm	checksum	download_seconds	filter_seconds	total_seconds
GCST90202648	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202648/harmonised/GCST90202648.h.tsv.gz	83524623	4204984	5756	0.001369	0	0	0	14	5742	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202648_GCST90202648.filtered.tsv.gz	160180	sha256	5f6d1b18d755c9fbd356d264b98a94c1183cfeee7d81db8e54df0f91010b7908	9	11.3	20.3
GCST90202649	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202649/harmonised/GCST90202649.h.tsv.gz	81155176	4058365	5528	0.001362	0	0	0	13	5515	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202649_GCST90202649.filtered.tsv.gz	153552	sha256	5a4851e620796a4b654a4d36bc69cd89b4964ae93dbd121454b86f340a8b1833	9.1	11.5	20.7
GCST90202650	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202650/harmonised/GCST90202650.h.tsv.gz	83321912	4109564	7932	0.00193	0	1	2329	16	5591	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202650_GCST90202650.filtered.tsv.gz	201978	sha256	1220ee514c26f734bb2bd775ca9a56c11fc9851309c35a2dbcb615a19eb7ea97	10.2	10.8	21
GCST90202651	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202651/harmonised/GCST90202651.h.tsv.gz	81805299	4141294	9047	0.002185	0	1	3387	16	5649	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202651_GCST90202651.filtered.tsv.gz	216561	sha256	685b7e07db27d8dda0c0e9c10390d7df66762686764546d4a131f2883613aea9	10.1	11.2	21.3
GCST90202652	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202652/harmonised/GCST90202652.h.tsv.gz	79572454	4066308	11596	0.002852	0	2	6029	20	5555	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202652_GCST90202652.filtered.tsv.gz	264157	sha256	09ee9b0e5dfc608a9dc87289549f82e6b94e3ff27564a99eded66cef10fdb7a3	9.4	10.6	20.1
GCST90202653	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202653/harmonised/GCST90202653.h.tsv.gz	84675229	4122462	5626	0.001365	0	0	0	16	5610	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202653_GCST90202653.filtered.tsv.gz	156807	sha256	d5040ea67463647ac4fea65b575def88e5bbcc36ab0a7db443168e41f34bcc85	11.6	10.7	22.3
GCST90202654	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202654/harmonised/GCST90202654.h.tsv.gz	81089922	4095081	5603	0.001368	0	0	0	17	5586	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202654_GCST90202654.filtered.tsv.gz	156929	sha256	b4a0cb30931a045d914afafd8cb652ae0fe5efe1f0405afcf956870cbd12157a	12.4	9.8	22.2
GCST90202655	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202655/harmonised/GCST90202655.h.tsv.gz	84285707	4103721	8246	0.002009	0	1	2645	17	5586	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202655_GCST90202655.filtered.tsv.gz	202074	sha256	c18069076866041c1751fec3ebc272be6f7b9af34431276f39f92ce710c96b77	11.5	9.8	21.3
GCST90202656	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202656/harmonised/GCST90202656.h.tsv.gz	80447585	4119994	9759	0.002369	0	1	4141	15	5608	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202656_GCST90202656.filtered.tsv.gz	223391	sha256	940a9319543046d7c1243240bd05312202036e64698978aa27edbac69a2200ca	10.7	11.8	22.5
GCST90202657	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202657/harmonised/GCST90202657.h.tsv.gz	87522026	4186837	5729	0.001368	0	0	0	13	5716	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202657_GCST90202657.filtered.tsv.gz	159715	sha256	aa34ba190cfc43956428891303a4503cafe01e188a9932df153cff1945bd11fa	11.5	11.3	22.8
GCST90202658	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202658/harmonised/GCST90202658.h.tsv.gz	79429793	4043180	5517	0.001365	0	0	0	30	5487	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202658_GCST90202658.filtered.tsv.gz	152766	sha256	2a3a39bf7e0da4084f7495659019ec4ec54e990770e34b795a12eabc8c1e3c1b	10.1	11.1	21.2
GCST90202659	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202659/harmonised/GCST90202659.h.tsv.gz	78556324	4074356	5560	0.001365	0	0	0	19	5541	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202659_GCST90202659.filtered.tsv.gz	154809	sha256	f62e9ac8c1cad8855b30fcf8207ab0517a7e8601c80de65013832822ba504dd7	9.9	10.8	20.7
GCST90202660	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202660/harmonised/GCST90202660.h.tsv.gz	87622334	4189064	5743	0.001371	0	0	0	19	5724	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202660_GCST90202660.filtered.tsv.gz	160119	sha256	9aa2bd744330ff3521e42676740b96985357d387a96818b073927c8ec8fae7e8	17.5	11.1	28.5
GCST90202661	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202661/harmonised/GCST90202661.h.tsv.gz	83006673	4171012	5708	0.001368	0	0	0	12	5696	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202661_GCST90202661.filtered.tsv.gz	159345	sha256	27d3f61fb045a4cfb81dcbbb73885b088e75c7b9aae8f8c8026d3bc8188d4aec	14.9	11.4	26.3
GCST90202662	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202662/harmonised/GCST90202662.h.tsv.gz	87595883	4187419	5753	0.001374	0	0	0	21	5732	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202662_GCST90202662.filtered.tsv.gz	160564	sha256	e7c34d55f900b88798d2242627f755dc3c581f76ad41ee5ecf7c06122818a094	15.8	11.5	27.2
GCST90202663	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202663/harmonised/GCST90202663.h.tsv.gz	87635547	4188676	5739	0.00137	0	0	0	22	5717	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202663_GCST90202663.filtered.tsv.gz	160065	sha256	cfbe58e715fc07f761edbcbdcd170c11cccb870572d4e2d25571de655581e7fe	15.3	10.9	26.2
GCST90202664	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202664/harmonised/GCST90202664.h.tsv.gz	80980698	4159544	5683	0.001366	0	0	0	12	5671	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202664_GCST90202664.filtered.tsv.gz	158285	sha256	4ec2c3fa52d4b8f6b4f8d841931db15e4efb616141cdde832eb9077763419a5a	11.3	11	22.3
GCST90202665	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202665/harmonised/GCST90202665.h.tsv.gz	85952329	4199627	7978	0.0019	0	1	2202	26	5752	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202665_GCST90202665.filtered.tsv.gz	205028	sha256	fe4400574395743f59a247b1422568b3da1130b22b22ff1ff00e7f6151e88320	11.7	10.6	22.3
GCST90202666	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202666/harmonised/GCST90202666.h.tsv.gz	83304262	4210237	9759	0.002318	0	1	3981	38	5742	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202666_GCST90202666.filtered.tsv.gz	226250	sha256	e00b726b61ae8a1bdd671da6b2421a0b181716c6d32c3d16c287726c169787d5	12.2	10.9	23.1
GCST90202667	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202667/harmonised/GCST90202667.h.tsv.gz	83708317	4238245	5833	0.001376	0	0	0	13	5820	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202667_GCST90202667.filtered.tsv.gz	162274	sha256	13ad650fc320ec275cfcd3411b2cb93803eb8130e928739d012e42780e87310a	11	11	22
GCST90202668	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202668/harmonised/GCST90202668.h.tsv.gz	87764937	4202981	5764	0.001371	0	0	0	17	5747	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202668_GCST90202668.filtered.tsv.gz	160425	sha256	c15b2b8be8c1e8af56f8d4c1bbb5cf98bbd23f60cdb55dc442e4da87b9db8077	11.8	11	22.7
GCST90202669	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202669/harmonised/GCST90202669.h.tsv.gz	83239102	4186837	5732	0.001369	0	0	0	16	5716	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202669_GCST90202669.filtered.tsv.gz	159864	sha256	4e72c0f043080e39b18702594cc5ee74a8ee88373d1a3df5818f0e1e4c22f461	11.4	11	22.4
GCST90202670	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202670/harmonised/GCST90202670.h.tsv.gz	87527988	4186837	7882	0.001883	0	1	2157	14	5716	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202670_GCST90202670.filtered.tsv.gz	204159	sha256	86b8c3880bef0b696f6b260232c878210422633123e3617b1a638787ebab5b17	12.4	11.4	23.8
GCST90202671	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202671/harmonised/GCST90202671.h.tsv.gz	87270876	4171012	5714	0.00137	0	0	0	18	5696	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202671_GCST90202671.filtered.tsv.gz	159362	sha256	9c56d6073a568d7e0484e327bbb58cc134603c5611b10fc35b736d62c68d6853	12.4	11.4	23.8
GCST90202672	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202672/harmonised/GCST90202672.h.tsv.gz	83965932	4235729	8830	0.002085	0	1	3026	23	5784	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202672_GCST90202672.filtered.tsv.gz	219080	sha256	3256ea4ac6ebebef49cf5d73854440d169e82785b92786802564e0e0bd68eab0	9.1	12.1	21.2
GCST90202673	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202673/harmonised/GCST90202673.h.tsv.gz	84380954	4106292	5608	0.001366	0	0	0	16	5592	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202673_GCST90202673.filtered.tsv.gz	156310	sha256	f03a5aa79401195252ffe4de82daacbf9b0ad1bc7c9367f6617606dc145022f2	10.8	9.6	20.5
GCST90202674	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202674/harmonised/GCST90202674.h.tsv.gz	86299136	4173671	5708	0.001368	0	0	0	14	5694	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202674_GCST90202674.filtered.tsv.gz	159519	sha256	37b809309b2fd6b40f13f190240cf3909b403c9fbe72315705d68bddf3619cd6	11	11.2	22.2
GCST90202675	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202675/harmonised/GCST90202675.h.tsv.gz	87556407	4186251	5724	0.001367	0	0	0	14	5710	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202675_GCST90202675.filtered.tsv.gz	159734	sha256	1eb57d93132582f682c32beb05adf50c919d38d89799877422822e38ed8ed5d9	11.2	11.4	22.5
GCST90202676	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202676/harmonised/GCST90202676.h.tsv.gz	80652249	4136365	5633	0.001362	0	0	0	18	5615	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202676_GCST90202676.filtered.tsv.gz	157056	sha256	a2daaf7253b121e58fcd3a9b59d82bb6cfbdd53c4c57a1a9c7d32a6644cd37c0	7.9	11.3	19.1
GCST90202677	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202677/harmonised/GCST90202677.h.tsv.gz	87837112	4202271	5765	0.001372	0	0	0	18	5747	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202677_GCST90202677.filtered.tsv.gz	160813	sha256	a698a4d26d14cd3b600743b38a8a6e75de7f5b0e519dec180e56a566005ad55d	9.5	11.3	20.7
GCST90202678	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202678/harmonised/GCST90202678.h.tsv.gz	85858659	4135646	5648	0.001366	0	0	0	13	5635	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202678_GCST90202678.filtered.tsv.gz	157669	sha256	69cb253c4c9df5d41c0ce0b823313d2c742e3d80dd7377bf24f192caf890a305	9.5	12.2	21.7
GCST90202679	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202679/harmonised/GCST90202679.h.tsv.gz	87290195	4171012	5712	0.001369	0	0	0	16	5696	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202679_GCST90202679.filtered.tsv.gz	159362	sha256	91e874b9d07c595d3bb764b49d504ea91857331d76901c6ab4e0bbb3cceaeca6	10	10.6	20.6
GCST90202680	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202680/harmonised/GCST90202680.h.tsv.gz	87600716	4187902	5751	0.001373	0	0	0	22	5729	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202680_GCST90202680.filtered.tsv.gz	160301	sha256	c0d934ac9b37985e4c7e5d709ad684df0add2e9af045efe3187818fe517ea91d	9.7	10.7	20.4
GCST90202681	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202681/harmonised/GCST90202681.h.tsv.gz	86658466	4174002	5711	0.001368	0	0	0	19	5692	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202681_GCST90202681.filtered.tsv.gz	159758	sha256	d42d6cc657c9592d3ee7b593e1ca5898c2e5d56fe2738b116b6196ef6f914806	13.9	10.6	24.6
GCST90202682	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202682/harmonised/GCST90202682.h.tsv.gz	87266266	4171012	5721	0.001372	0	0	0	25	5696	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202682_GCST90202682.filtered.tsv.gz	159646	sha256	0d4c5ac4110e9c4e9bb3b933fc544f5bcd462f37179f351ad8faf0b054c4d0de	15.2	11.2	26.4
GCST90202683	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202683/harmonised/GCST90202683.h.tsv.gz	83298614	4187902	8181	0.001953	0	1	2438	18	5729	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202683_GCST90202683.filtered.tsv.gz	208037	sha256	3783c20e0c1a57535c2fee4b7862cc2d09ac241f9143fa33b6783ae8b4124b8f	15	10.8	25.7
GCST90202684	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202684/harmonised/GCST90202684.h.tsv.gz	87371760	4213181	5786	0.001373	0	0	0	22	5764	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202684_GCST90202684.filtered.tsv.gz	161516	sha256	6be3454e92a9f4fb97b93dc583e777eedb11a6eab3ebf0f1d6cac32840eecbe5	10.2	11.2	21.4
GCST90202685	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202685/harmonised/GCST90202685.h.tsv.gz	85607310	4120556	5626	0.001365	0	0	0	29	5597	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202685_GCST90202685.filtered.tsv.gz	157392	sha256	806f17eb30ce8b63e16c581d690b1b38959c11f580ffd13e140e4d178b80542e	11.4	11	22.5
GCST90202686	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202686/harmonised/GCST90202686.h.tsv.gz	87226223	4171012	9982	0.002393	0	1	4267	23	5696	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202686_GCST90202686.filtered.tsv.gz	242451	sha256	f4f6cc67ad898f77d3dcb7c3acef0c697db6cd657abd53425389a0717f7a176a	12.2	11.5	23.7
GCST90202687	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202687/harmonised/GCST90202687.h.tsv.gz	87585230	4186837	7934	0.001895	0	1	2212	12	5716	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202687_GCST90202687.filtered.tsv.gz	201456	sha256	c71f522ec4b47ec67d9d3b67dd72d0b6da7cda240d9c431dba3ee0c4e1645e5e	12.3	9.8	22.1
GCST90202688	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202688/harmonised/GCST90202688.h.tsv.gz	87419687	4214710	5789	0.001374	0	0	0	19	5770	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202688_GCST90202688.filtered.tsv.gz	161650	sha256	23dadb8cbe46c408e746462adea0650aeab60b150c57ba801d351bfe5961b3c3	10.3	10.8	21
GCST90202689	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202689/harmonised/GCST90202689.h.tsv.gz	87280317	4171012	5710	0.001369	0	0	0	14	5696	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202689_GCST90202689.filtered.tsv.gz	159172	sha256	e36efdc6528b4b6a9429fc67e9542de116884d1675f583ca2aff5f78606ce494	9.9	10.7	20.6
GCST90202690	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202690/harmonised/GCST90202690.h.tsv.gz	83002888	4171012	8737	0.002095	0	1	3031	17	5696	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202690_GCST90202690.filtered.tsv.gz	217529	sha256	e4a289007d4dcf002e39532626699b51f2ce7b99e2691bb32b335ca6e1a38a1d	9.5	12.3	21.8
GCST90202691	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202691/harmonised/GCST90202691.h.tsv.gz	83804123	4219996	5797	0.001374	0	0	0	23	5774	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202691_GCST90202691.filtered.tsv.gz	161170	sha256	00567ea62faa6d27917984a8c7e33edd6e342f7cb1ace0ced000a1f075cd578d	9.2	10.8	20
GCST90202692	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202692/harmonised/GCST90202692.h.tsv.gz	83305512	4189330	8670	0.00207	0	1	2937	15	5720	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202692_GCST90202692.filtered.tsv.gz	212371	sha256	f81426ede2c302216b963a00ebddd2e77668b9d0fd3c01f1cab11fd1286b359f	9.1	10.6	19.7
GCST90202693	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202693/harmonised/GCST90202693.h.tsv.gz	85425514	4105867	8018	0.001953	0	1	2399	31	5590	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202693_GCST90202693.filtered.tsv.gz	204146	sha256	673aafeea412e6031eab80b63b1710219d9de1a59fa05dd385af5e1322a939fb	8.3	10.2	18.5
GCST90202694	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202694/harmonised/GCST90202694.h.tsv.gz	83011237	4171012	8892	0.002132	0	1	3185	15	5696	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202694_GCST90202694.filtered.tsv.gz	218382	sha256	6a104d06de9bfbe03cc06b573323ebb2b9f3ecc972c8097b4b2f90a2a36ee361	9.5	10.8	20.3
GCST90202695	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202695/harmonised/GCST90202695.h.tsv.gz	80089911	4262432	11822	0.002774	0	2	5962	32	5840	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202695_GCST90202695.filtered.tsv.gz	270871	sha256	9d2eea328177f0d96fc0afbcf87b9fb3d4ed42e7eb996975c4b0f7e5510d1cf8	9.3	12.2	21.5
GCST90202696	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202696/harmonised/GCST90202696.h.tsv.gz	83503149	4236211	5812	0.001372	0	0	0	20	5792	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202696_GCST90202696.filtered.tsv.gz	162352	sha256	e39b50286e202937979310a095c406422069a1e4de149fe6534b3d7c729ced04	8.8	10.9	19.7
GCST90202697	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202697/harmonised/GCST90202697.h.tsv.gz	87293804	4171012	8281	0.001985	0	1	2573	16	5696	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202697_GCST90202697.filtered.tsv.gz	209785	sha256	2246b13a906e525187947b73b0346d90cea146624c02c8f22e47fbfe28b0ebfa	9.3	10.3	19.6
GCST90202698	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202698/harmonised/GCST90202698.h.tsv.gz	83276118	4187902	8020	0.001915	0	1	2280	19	5729	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202698_GCST90202698.filtered.tsv.gz	204228	sha256	47e7591816f6f7aec94ae4dd27875168a288b27bdaca3fb717c0c013385c28e7	14.8	10.5	25.3
GCST90202699	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202699/harmonised/GCST90202699.h.tsv.gz	82990854	4171012	5702	0.001367	0	0	0	6	5696	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202699_GCST90202699.filtered.tsv.gz	158923	sha256	8259217213b0459ed8901f05dea6fc6ba264c735489fc9770082dbd254505eae	15.4	11.5	27
GCST90202700	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202700/harmonised/GCST90202700.h.tsv.gz	87955843	4208469	5768	0.001371	0	0	0	17	5751	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202700_GCST90202700.filtered.tsv.gz	160813	sha256	133bfe88178c0915d95b55153cbe5a24c230861521fb5b8a7f260c5aea9adc57	15.5	10.8	26.3
GCST90202701	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202701/harmonised/GCST90202701.h.tsv.gz	87584927	4187902	5756	0.001374	0	0	0	27	5729	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202701_GCST90202701.filtered.tsv.gz	160562	sha256	28be4b33c706e9938da88c4400a1475707028c72be298145fe57aad001c551c4	14.7	10.4	25.1
GCST90202702	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202702/harmonised/GCST90202702.h.tsv.gz	88047098	4251913	5826	0.00137	0	0	0	19	5807	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202702_GCST90202702.filtered.tsv.gz	162623	sha256	449e8c5c4149a5370cd123f2be48f88d465eb1cbdd355809052a1cab370b20fd	21.1	11.1	32.2
GCST90202703	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202703/harmonised/GCST90202703.h.tsv.gz	87595332	4187902	11103	0.002651	0	2	5362	18	5729	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-east-asian/filtered/GCST90202703_GCST90202703.filtered.tsv.gz	264677	sha256	b2c62e9c35d8df2ce245e57b4a50034dbce6f027e9563a811377eb60ca1e2057	21.8	12.4	34.3
