analysis_id	source_analysis_id	status	skip_reason	af_source	ancestry_reference_id	original_sd	original_sd_method	n_variants_considered	n_variants_overlapping	n_variants_excluded_ambiguous	n_variants_excluded_mismatch	n_variants_excluded_missing_af	n_variants_excluded_maf	n_variants_retained	maf_min	maf_max	implied_sd_median	sd_dispersion	sd_notes	estimator_version
GCST90203057	GCST90203057	passed	""	source	""	0.904023605381962	estimated_from_source_maf	8963	8963	0	0	0	0	8963	0.01	0.5	0.904023605381962	0.0542892184960593	median implied SD=0.904, dispersion=0.054, n=8963	effect_scale_validation.R:v1
GCST90203058	GCST90203058	passed	""	source	""	0.884667932385767	estimated_from_source_maf	9090	9090	0	0	0	0	9090	0.01	0.5	0.884667932385767	0.0577879276658208	median implied SD=0.885, dispersion=0.058, n=9090	effect_scale_validation.R:v1
GCST90203059	GCST90203059	passed	""	source	""	0.869349021988534	estimated_from_source_maf	5712	5712	0	0	0	0	5712	0.01	0.5	0.869349021988534	0.0534441752641528	median implied SD=0.869, dispersion=0.053, n=5712	effect_scale_validation.R:v1
GCST90203060	GCST90203060	passed	""	source	""	0.903482763572913	estimated_from_source_maf	5674	5674	0	0	0	0	5674	0.01	0.5	0.903482763572913	0.0648696801650311	median implied SD=0.903, dispersion=0.065, n=5674	effect_scale_validation.R:v1
GCST90203061	GCST90203061	passed	""	source	""	0.884603373649823	estimated_from_source_maf	31392	31392	0	0	0	1	31391	0.01	0.5	0.884603373649823	0.071740615533878	median implied SD=0.885, dispersion=0.072, n=31391	effect_scale_validation.R:v1
GCST90203062	GCST90203062	passed	""	source	""	0.965658373250356	estimated_from_source_maf	5651	5651	0	0	0	0	5651	0.01	0.5	0.965658373250356	0.0552932140270077	median implied SD=0.966, dispersion=0.055, n=5651	effect_scale_validation.R:v1
GCST90203063	GCST90203063	passed	""	source	""	0.98030659841192	estimated_from_source_maf	5777	5777	0	0	0	0	5777	0.01	0.5	0.98030659841192	0.0544413294770108	median implied SD=0.980, dispersion=0.054, n=5777	effect_scale_validation.R:v1
GCST90203064	GCST90203064	passed	""	source	""	0.834811708877982	estimated_from_source_maf	5746	5746	0	0	0	0	5746	0.01	0.5	0.834811708877982	0.054219198832333	median implied SD=0.835, dispersion=0.054, n=5746	effect_scale_validation.R:v1
GCST90203065	GCST90203065	passed	""	source	""	0.976392205683051	estimated_from_source_maf	5887	5887	0	0	0	0	5887	0.01	0.5	0.976392205683051	0.0681336955596309	median implied SD=0.976, dispersion=0.068, n=5887	effect_scale_validation.R:v1
GCST90203066	GCST90203066	passed	""	source	""	0.871456872878717	estimated_from_source_maf	5759	5759	0	0	0	0	5759	0.01	0.5	0.871456872878717	0.0538950741598578	median implied SD=0.871, dispersion=0.054, n=5759	effect_scale_validation.R:v1
GCST90203067	GCST90203067	passed	""	source	""	0.871930080115062	estimated_from_source_maf	5737	5737	0	0	0	0	5737	0.01	0.5	0.871930080115062	0.0535643759984828	median implied SD=0.872, dispersion=0.054, n=5737	effect_scale_validation.R:v1
