analysis_id	source_analysis_id	source_ancestry_label	assigned_ancestry	ancestry_assignment_method	ancestry_reference_id	af_overlap	dominant_superpop	dominant_proportion	runner_up_margin	nnls_residual	gate_reason	ancestry_prop_AFR	ancestry_prop_AMR	ancestry_prop_EAS	ancestry_prop_EUR	ancestry_prop_MID	ancestry_prop_NAF	ancestry_prop_SAS	source_assigned_mismatch	ancestry_notes
GCST90202315	GCST90202315	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	10329	EAS	0.972324	0.944784	0.0324855	ok	0.000136339	0	0.972324	0.0275397	0	0	0	false	dominant=EAS proportion=0.972 margin=0.945 overlap=10329 residual=0.0325
GCST90202316	GCST90202316	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5828	EAS	0.978212	0.969409	0.0384126	ok	0.00880238	0.00426569	0.978212	0.00872007	0	0	0	false	dominant=EAS proportion=0.978 margin=0.969 overlap=5828 residual=0.0384
GCST90202317	GCST90202317	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5766	EAS	0.984415	0.9772	0.0331313	ok	0.00468817	0.00721519	0.984415	0.00368157	0	0	0	false	dominant=EAS proportion=0.984 margin=0.977 overlap=5766 residual=0.0331
GCST90202318	GCST90202318	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7705	EAS	0.979757	0.968685	0.031674	ok	0.000650834	0.00852041	0.979757	0.0110721	0	0	0	false	dominant=EAS proportion=0.980 margin=0.969 overlap=7705 residual=0.0317
GCST90202319	GCST90202319	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5726	EAS	0.984206	0.978502	0.0329859	ok	0.00510999	0.00570327	0.984206	0.00498118	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5726 residual=0.0330
GCST90202320	GCST90202320	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7842	EAS	0.988722	0.982294	0.0329362	ok	0.006428	0.00428727	0.988722	0	0	0	0.000562585	false	dominant=EAS proportion=0.989 margin=0.982 overlap=7842 residual=0.0329
GCST90202321	GCST90202321	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5615	EAS	0.984095	0.977613	0.0338529	ok	0.00512886	0.00648226	0.984095	0.00429392	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5615 residual=0.0339
GCST90202322	GCST90202322	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5808	EAS	0.981413	0.97489	0.036495	ok	0.00652294	0.0058877	0.981413	0.00617603	0	0	0	false	dominant=EAS proportion=0.981 margin=0.975 overlap=5808 residual=0.0365
GCST90202323	GCST90202323	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5598	EAS	0.983639	0.977175	0.0339002	ok	0.00503976	0.00485808	0.983639	0.00646338	0	0	0	false	dominant=EAS proportion=0.984 margin=0.977 overlap=5598 residual=0.0339
GCST90202324	GCST90202324	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5724	EAS	0.9839	0.97808	0.0329734	ok	0.00484873	0.00543099	0.9839	0.00582011	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5724 residual=0.0330
GCST90202325	GCST90202325	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8541	EAS	0.968609	0.955869	0.030882	ok	0.00527253	0.0127398	0.968609	0	0.00882354	0	0.00455521	false	dominant=EAS proportion=0.969 margin=0.956 overlap=8541 residual=0.0309
GCST90202326	GCST90202326	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5732	EAS	0.984468	0.97889	0.0329778	ok	0.00557818	0.00511122	0.984468	0.00484291	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5732 residual=0.0330
GCST90202327	GCST90202327	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5725	EAS	0.985331	0.980401	0.0329999	ok	0.00487593	0.00492987	0.985331	0.00486295	0	0	0	false	dominant=EAS proportion=0.985 margin=0.980 overlap=5725 residual=0.0330
GCST90202328	GCST90202328	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8899	EAS	0.94762	0.907346	0.0355919	ok	0.00942323	0.00268367	0.94762	0	0	0	0.0402734	false	dominant=EAS proportion=0.948 margin=0.907 overlap=8899 residual=0.0356
GCST90202329	GCST90202329	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8081	EAS	0.969669	0.939338	0.0330735	ok	0	0.0303311	0.969669	0	0	0	0	false	dominant=EAS proportion=0.970 margin=0.939 overlap=8081 residual=0.0331
GCST90202330	GCST90202330	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5561	EAS	0.982202	0.975734	0.0334353	ok	0.00542624	0.00590304	0.982202	0.00646834	0	0	0	false	dominant=EAS proportion=0.982 margin=0.976 overlap=5561 residual=0.0334
GCST90202331	GCST90202331	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5705	EAS	0.984456	0.979131	0.0328146	ok	0.00494857	0.00532449	0.984456	0.00527115	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5705 residual=0.0328
GCST90202332	GCST90202332	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5785	EAS	0.984594	0.979027	0.0332676	ok	0.00556656	0.00454805	0.984594	0.00529157	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5785 residual=0.0333
GCST90202333	GCST90202333	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5727	EAS	0.983831	0.978318	0.0329719	ok	0.00529986	0.00535473	0.983831	0.00551395	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5727 residual=0.0330
GCST90202334	GCST90202334	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5738	EAS	0.984486	0.978624	0.0329453	ok	0.00520213	0.00444946	0.984486	0.00586201	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5738 residual=0.0329
GCST90202335	GCST90202335	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5732	EAS	0.984682	0.979008	0.0329356	ok	0.00532869	0.00431566	0.984682	0.00567376	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5732 residual=0.0329
GCST90202336	GCST90202336	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5781	EAS	0.985767	0.980538	0.0332183	ok	0.00522852	0.00482093	0.985767	0.00418396	0	0	0	false	dominant=EAS proportion=0.986 margin=0.981 overlap=5781 residual=0.0332
GCST90202337	GCST90202337	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5781	EAS	0.984454	0.977189	0.0332254	ok	0.00526907	0.00301194	0.984454	0.00726517	0	0	0	false	dominant=EAS proportion=0.984 margin=0.977 overlap=5781 residual=0.0332
GCST90202338	GCST90202338	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7907	EAS	0.975308	0.953414	0.0328823	ok	0.00279695	0.0218946	0.975308	0	0	0	0	false	dominant=EAS proportion=0.975 margin=0.953 overlap=7907 residual=0.0329
GCST90202339	GCST90202339	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5727	EAS	0.98424	0.978685	0.0329305	ok	0.00516055	0.00555546	0.98424	0.00504355	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5727 residual=0.0329
GCST90202340	GCST90202340	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	9875	EAS	0.968321	0.952311	0.0333694	ok	0	0.0160099	0.968321	0.0156692	0	0	0	false	dominant=EAS proportion=0.968 margin=0.952 overlap=9875 residual=0.0334
GCST90202341	GCST90202341	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5776	EAS	0.985623	0.980323	0.0333281	ok	0.00530058	0.00499779	0.985623	0.00407829	0	0	0	false	dominant=EAS proportion=0.986 margin=0.980 overlap=5776 residual=0.0333
GCST90202342	GCST90202342	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5718	EAS	0.984487	0.97877	0.0330116	ok	0.00515683	0.00463878	0.984487	0.00571729	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5718 residual=0.0330
GCST90202343	GCST90202343	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5716	EAS	0.98405	0.978487	0.0329977	ok	0.00509254	0.00529592	0.98405	0.00556203	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5716 residual=0.0330
GCST90202344	GCST90202344	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5709	EAS	0.984425	0.979062	0.0328133	ok	0.00500447	0.0052085	0.984425	0.00536243	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5709 residual=0.0328
GCST90202345	GCST90202345	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5704	EAS	0.984442	0.979027	0.0328141	ok	0.00504294	0.00509979	0.984442	0.00541528	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5704 residual=0.0328
GCST90202346	GCST90202346	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5617	EAS	0.983544	0.975695	0.0336769	ok	0.00637397	0.00223225	0.983544	0.00784951	0	0	0	false	dominant=EAS proportion=0.984 margin=0.976 overlap=5617 residual=0.0337
GCST90202347	GCST90202347	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5615	EAS	0.983754	0.977754	0.0335864	ok	0.00580394	0.00600053	0.983754	0.00444118	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5615 residual=0.0336
GCST90202348	GCST90202348	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5711	EAS	0.984249	0.978749	0.0328204	ok	0.00496333	0.00528801	0.984249	0.00549996	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5711 residual=0.0328
GCST90202349	GCST90202349	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8293	EAS	0.965726	0.944827	0.0345976	ok	0	0.0133744	0.965726	0.0208993	0	0	0	false	dominant=EAS proportion=0.966 margin=0.945 overlap=8293 residual=0.0346
GCST90202350	GCST90202350	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8782	EAS	0.973354	0.959511	0.0303544	ok	0.0138422	0.00805082	0.973354	0.00475327	0	0	0	false	dominant=EAS proportion=0.973 margin=0.960 overlap=8782 residual=0.0304
GCST90202351	GCST90202351	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	9656	EAS	0.977243	0.961524	0.033892	ok	0	0	0.977243	0.0157185	0	0	0.00703896	false	dominant=EAS proportion=0.977 margin=0.962 overlap=9656 residual=0.0339
GCST90202352	GCST90202352	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5777	EAS	0.983765	0.977629	0.0331475	ok	0.00504255	0.00613537	0.983765	0.00505747	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5777 residual=0.0331
GCST90202353	GCST90202353	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7981	EAS	0.970642	0.958512	0.0311725	ok	0.00804239	0.00918566	0.970642	0.0121299	0	0	0	false	dominant=EAS proportion=0.971 margin=0.959 overlap=7981 residual=0.0312
GCST90202354	GCST90202354	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5704	EAS	0.984566	0.979277	0.032837	ok	0.00498367	0.00516118	0.984566	0.00528931	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5704 residual=0.0328
GCST90202355	GCST90202355	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8251	EAS	0.985684	0.971367	0.0331897	ok	0	0	0.985684	0.0143163	0	0	0	false	dominant=EAS proportion=0.986 margin=0.971 overlap=8251 residual=0.0332
GCST90202356	GCST90202356	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5782	EAS	0.984214	0.978886	0.0332146	ok	0.00532869	0.00514638	0.984214	0.00531063	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5782 residual=0.0332
GCST90202357	GCST90202357	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5732	EAS	0.984053	0.978085	0.0329874	ok	0.00501125	0.00596774	0.984053	0.00496804	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5732 residual=0.0330
GCST90202358	GCST90202358	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7814	EAS	0.996133	0.994118	0.0323312	ok	0.00185115	0	0.996133	0	0	0	0.00201565	false	dominant=EAS proportion=0.996 margin=0.994 overlap=7814 residual=0.0323
GCST90202359	GCST90202359	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8480	EAS	0.983082	0.971656	0.0319015	ok	0.00549332	0	0.983082	0.0114252	0	0	0	false	dominant=EAS proportion=0.983 margin=0.972 overlap=8480 residual=0.0319
GCST90202360	GCST90202360	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	11700	EAS	0.974259	0.948518	0.0291002	ok	0	0.0257408	0.974259	0	0	0	0	false	dominant=EAS proportion=0.974 margin=0.949 overlap=11700 residual=0.0291
GCST90202361	GCST90202361	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	9398	EAS	0.983656	0.967312	0.0317227	ok	0	0	0.983656	0.0163439	0	0	0	false	dominant=EAS proportion=0.984 margin=0.967 overlap=9398 residual=0.0317
GCST90202362	GCST90202362	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5719	EAS	0.984434	0.978402	0.0328135	ok	0.00482554	0.00603226	0.984434	0.00470796	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5719 residual=0.0328
GCST90202363	GCST90202363	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8360	EAS	0.978901	0.960081	0.0334297	ok	0.00215437	0	0.978901	0.0188198	0	0	0.000124638	false	dominant=EAS proportion=0.979 margin=0.960 overlap=8360 residual=0.0334
GCST90202364	GCST90202364	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7865	EAS	0.973561	0.963368	0.035192	ok	0.00182063	0	0.973561	0.0101921	0	0.00817824	0.00624843	false	dominant=EAS proportion=0.974 margin=0.963 overlap=7865 residual=0.0352
GCST90202365	GCST90202365	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5552	EAS	0.983623	0.977309	0.0332327	ok	0.00573944	0.00432429	0.983623	0.00631356	0	0	0	false	dominant=EAS proportion=0.984 margin=0.977 overlap=5552 residual=0.0332
GCST90202366	GCST90202366	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8306	EAS	0.977968	0.960324	0.0358497	ok	0.0043884	0	0.977968	0.017644	0	0	0	false	dominant=EAS proportion=0.978 margin=0.960 overlap=8306 residual=0.0358
GCST90202367	GCST90202367	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5706	EAS	0.984497	0.979065	0.0328074	ok	0.00497814	0.00509239	0.984497	0.00543209	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5706 residual=0.0328
GCST90202368	GCST90202368	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5849	EAS	0.979181	0.969979	0.0387246	ok	0.00799629	0.00920191	0.979181	0.00362045	0	0	0	false	dominant=EAS proportion=0.979 margin=0.970 overlap=5849 residual=0.0387
GCST90202369	GCST90202369	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7884	EAS	0.97758	0.963554	0.0337239	ok	0.00378777	0	0.97758	0.00460643	0	0	0.014026	false	dominant=EAS proportion=0.978 margin=0.964 overlap=7884 residual=0.0337
GCST90202370	GCST90202370	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5814	EAS	0.983157	0.977059	0.0336104	ok	0.00527317	0.00547113	0.983157	0.00609821	0	0	0	false	dominant=EAS proportion=0.983 margin=0.977 overlap=5814 residual=0.0336
GCST90202371	GCST90202371	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5759	EAS	0.980847	0.972403	0.0382247	ok	0.00756425	0.00314527	0.980847	0.00844395	0	0	0	false	dominant=EAS proportion=0.981 margin=0.972 overlap=5759 residual=0.0382
GCST90202372	GCST90202372	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8234	EAS	0.955653	0.927698	0.0377244	ok	0	0.0279546	0.955653	0.0126605	0	0	0.00373172	false	dominant=EAS proportion=0.956 margin=0.928 overlap=8234 residual=0.0377
GCST90202373	GCST90202373	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8461	EAS	0.985551	0.977017	0.0321998	ok	0.008534	0	0.985551	0.00591541	0	0	0	false	dominant=EAS proportion=0.986 margin=0.977 overlap=8461 residual=0.0322
GCST90202374	GCST90202374	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8275	EAS	0.971605	0.955349	0.0311773	ok	0	0.0162562	0.971605	0.00661334	0	0	0.00552507	false	dominant=EAS proportion=0.972 margin=0.955 overlap=8275 residual=0.0312
GCST90202375	GCST90202375	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5543	EAS	0.983467	0.976923	0.0334343	ok	0.00522836	0.00476159	0.983467	0.00654336	0	0	0	false	dominant=EAS proportion=0.983 margin=0.977 overlap=5543 residual=0.0334
GCST90202376	GCST90202376	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8026	EAS	0.968673	0.939371	0.0344255	ok	0.000803776	0.00122127	0.968673	0	0	0	0.0293018	false	dominant=EAS proportion=0.969 margin=0.939 overlap=8026 residual=0.0344
GCST90202377	GCST90202377	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5800	EAS	0.983754	0.977641	0.0335236	ok	0.00582512	0.00430733	0.983754	0.00611341	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5800 residual=0.0335
GCST90202378	GCST90202378	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7829	EAS	0.97869	0.965154	0.0334927	ok	0	0	0.97869	0.00777407	0	0	0.0135362	false	dominant=EAS proportion=0.979 margin=0.965 overlap=7829 residual=0.0335
GCST90202379	GCST90202379	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5784	EAS	0.984033	0.978127	0.0332909	ok	0.00590611	0.00541447	0.984033	0.00464608	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5784 residual=0.0333
GCST90202380	GCST90202380	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8394	EAS	0.968503	0.949032	0.0370206	ok	0.0107082	0.0194708	0.968503	0.00131847	0	0	0	false	dominant=EAS proportion=0.969 margin=0.949 overlap=8394 residual=0.0370
GCST90202381	GCST90202381	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5756	EAS	0.984019	0.978519	0.0329954	ok	0.00549996	0.00541751	0.984019	0.00506359	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5756 residual=0.0330
GCST90202382	GCST90202382	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7776	EAS	0.988108	0.978223	0.0316218	ok	0.00988435	0.00200792	0.988108	0	0	0	0	false	dominant=EAS proportion=0.988 margin=0.978 overlap=7776 residual=0.0316
GCST90202383	GCST90202383	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8669	EAS	0.971253	0.953162	0.0345729	ok	0.010656	0	0.971253	0.018091	0	0	0	false	dominant=EAS proportion=0.971 margin=0.953 overlap=8669 residual=0.0346
GCST90202384	GCST90202384	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5722	EAS	0.984379	0.978756	0.0329553	ok	0.00503819	0.00562296	0.984379	0.00495968	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5722 residual=0.0330
GCST90202385	GCST90202385	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5670	EAS	0.982883	0.975777	0.0338627	ok	0.0050031	0.00500774	0.982883	0.00710627	0	0	0	false	dominant=EAS proportion=0.983 margin=0.976 overlap=5670 residual=0.0339
GCST90202386	GCST90202386	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5703	EAS	0.984499	0.978888	0.0328208	ok	0.00493238	0.00495786	0.984499	0.00561071	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5703 residual=0.0328
GCST90202387	GCST90202387	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5669	EAS	0.985812	0.97749	0.0373761	ok	0.00172422	0.00414145	0.985812	0.00832212	0	0	0	false	dominant=EAS proportion=0.986 margin=0.977 overlap=5669 residual=0.0374
GCST90202388	GCST90202388	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8026	EAS	0.962893	0.935251	0.0336246	ok	0	0.027642	0.962893	0.00144291	0	0	0.00802192	false	dominant=EAS proportion=0.963 margin=0.935 overlap=8026 residual=0.0336
GCST90202389	GCST90202389	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5771	EAS	0.983956	0.975775	0.0360864	ok	0.00677328	0.00818179	0.983956	0.00108849	0	0	0	false	dominant=EAS proportion=0.984 margin=0.976 overlap=5771 residual=0.0361
GCST90202390	GCST90202390	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	9435	EAS	0.989711	0.979423	0.0358391	ok	0.0102885	0	0.989711	0	0	0	0	false	dominant=EAS proportion=0.990 margin=0.979 overlap=9435 residual=0.0358
GCST90202391	GCST90202391	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5770	EAS	0.985106	0.975507	0.036175	ok	0.00105281	0.00959909	0.985106	0.00424235	0	0	0	false	dominant=EAS proportion=0.985 margin=0.976 overlap=5770 residual=0.0362
GCST90202392	GCST90202392	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7772	EAS	0.976639	0.964498	0.0398901	ok	0.00723793	0.0039829	0.976639	0.0121404	0	0	0	false	dominant=EAS proportion=0.977 margin=0.964 overlap=7772 residual=0.0399
GCST90202393	GCST90202393	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5707	EAS	0.984476	0.978926	0.0328065	ok	0.00506961	0.00490411	0.984476	0.00555002	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5707 residual=0.0328
GCST90202394	GCST90202394	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5715	EAS	0.983902	0.978483	0.0330635	ok	0.00541938	0.00528859	0.983902	0.00538999	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5715 residual=0.0331
GCST90202395	GCST90202395	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5575	EAS	0.985562	0.979714	0.0335551	ok	0.00584761	0.00438002	0.985562	0.00421034	0	0	0	false	dominant=EAS proportion=0.986 margin=0.980 overlap=5575 residual=0.0336
GCST90202396	GCST90202396	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5758	EAS	0.984031	0.977651	0.0330189	ok	0.00493807	0.00465034	0.984031	0.00638041	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5758 residual=0.0330
GCST90202397	GCST90202397	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8312	EAS	0.980809	0.966339	0.0332583	ok	0.00319008	0.0144699	0.980809	0.00153148	0	0	0	false	dominant=EAS proportion=0.981 margin=0.966 overlap=8312 residual=0.0333
GCST90202398	GCST90202398	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5822	EAS	0.983255	0.976962	0.0345645	ok	0.00629273	0.00503152	0.983255	0.00542098	0	0	0	false	dominant=EAS proportion=0.983 margin=0.977 overlap=5822 residual=0.0346
GCST90202399	GCST90202399	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8148	EAS	0.984312	0.972615	0.0307391	ok	0.0116961	0	0.984312	0.00399233	0	0	0	false	dominant=EAS proportion=0.984 margin=0.973 overlap=8148 residual=0.0307
GCST90202400	GCST90202400	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7473	EAS	0.956036	0.942998	0.0386143	ok	0.0113343	0.0130387	0.956036	0.0124938	0	0	0.00709682	false	dominant=EAS proportion=0.956 margin=0.943 overlap=7473 residual=0.0386
GCST90202401	GCST90202401	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5570	EAS	0.989034	0.98379	0.0333866	ok	0.0022843	0.00524381	0.989034	0.0034383	0	0	0	false	dominant=EAS proportion=0.989 margin=0.984 overlap=5570 residual=0.0334
GCST90202402	GCST90202402	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5690	EAS	0.984145	0.976443	0.035696	ok	0.00770211	0.00414633	0.984145	0.00226107	0	0	0.00174512	false	dominant=EAS proportion=0.984 margin=0.976 overlap=5690 residual=0.0357
GCST90202403	GCST90202403	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5761	EAS	0.983925	0.977456	0.0334152	ok	0.00502783	0.00646934	0.983925	0.00457757	0	0	0	false	dominant=EAS proportion=0.984 margin=0.977 overlap=5761 residual=0.0334
GCST90202404	GCST90202404	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5701	EAS	0.984578	0.979194	0.0328325	ok	0.00492196	0.00511591	0.984578	0.00538401	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5701 residual=0.0328
GCST90202405	GCST90202405	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5727	EAS	0.984288	0.978828	0.0329482	ok	0.00527949	0.00545971	0.984288	0.0049728	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5727 residual=0.0329
GCST90202406	GCST90202406	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5746	EAS	0.984302	0.977805	0.0329337	ok	0.00486769	0.00649718	0.984302	0.0043331	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5746 residual=0.0329
GCST90202407	GCST90202407	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5710	EAS	0.984161	0.978681	0.0328212	ok	0.00503686	0.00548064	0.984161	0.00532131	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5710 residual=0.0328
GCST90202408	GCST90202408	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5724	EAS	0.983474	0.977768	0.0329963	ok	0.00514236	0.00567647	0.983474	0.00570675	0	0	0	false	dominant=EAS proportion=0.983 margin=0.978 overlap=5724 residual=0.0330
GCST90202409	GCST90202409	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5661	EAS	0.981534	0.973817	0.0374716	ok	0.00597913	0.00771673	0.981534	0.00477042	0	0	0	false	dominant=EAS proportion=0.982 margin=0.974 overlap=5661 residual=0.0375
GCST90202410	GCST90202410	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5534	EAS	0.984196	0.978023	0.0335028	ok	0.0049292	0.00617288	0.984196	0.00470183	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5534 residual=0.0335
GCST90202411	GCST90202411	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8622	EAS	0.979806	0.959612	0.0368455	ok	0	0	0.979806	0.020194	0	0	0	false	dominant=EAS proportion=0.980 margin=0.960 overlap=8622 residual=0.0368
GCST90202412	GCST90202412	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5651	EAS	0.982266	0.975974	0.0356201	ok	0.00629125	0.00623882	0.982266	0.0052043	0	0	0	false	dominant=EAS proportion=0.982 margin=0.976 overlap=5651 residual=0.0356
GCST90202413	GCST90202413	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5707	EAS	0.984589	0.979109	0.0328139	ok	0.00495775	0.00497411	0.984589	0.00547943	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5707 residual=0.0328
