analysis_id	status	error	attempt	retry_count	source_url	downloaded_bytes	input_rows	retained_rows	retained_fraction	cis_rows	significant_trans_regions	significant_trans_rows	suggestive_leads	qc_panel_rows	output_file	output_bytes	checksum_algorithm	checksum	download_seconds	filter_seconds	total_seconds
GCST90201148	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201148/harmonised/GCST90201148.h.tsv.gz	158549430	7354174	18492	0.002514	0	2	11706	68	6723	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201148_GCST90201148.filtered.tsv.gz	426374	sha256	ec243ecb98559e5af49af294e55068e580227b81ef8d0bbf85930a921a6a1f2c	9.1	18.9	28
GCST90201149	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201149/harmonised/GCST90201149.h.tsv.gz	157933009	7305069	34358	0.004703	0	5	27594	121	6667	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201149_GCST90201149.filtered.tsv.gz	753460	sha256	e21a1ce0ac502611f034ee530d660c2099b4414e5dd3ca00a19fea0846f44c87	7.8	20.7	28.5
GCST90201150	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201150/harmonised/GCST90201150.h.tsv.gz	157570587	7278494	12534	0.001722	0	1	5803	98	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201150_GCST90201150.filtered.tsv.gz	309097	sha256	0cf9a7f12e4c14069a5734f5b7caecda3e8eb8de66d9c107f38050745cfe9cc4	10	18.8	28.8
GCST90201151	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201151/harmonised/GCST90201151.h.tsv.gz	154148885	7277250	111234	0.015285	0	18	104468	226	6625	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201151_GCST90201151.filtered.tsv.gz	2231637	sha256	c3f2f349eaef3364bfc7a034541e822063f15f6b978fdcaeee4ac2da6643977e	8.2	22.1	30.3
GCST90201152	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201152/harmonised/GCST90201152.h.tsv.gz	157614109	7278494	6717	0.000923	0	0	0	81	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201152_GCST90201152.filtered.tsv.gz	185605	sha256	fd7a82c220f255b640f68290d3cd8173358d6d1a4100c3a84635121a0f82d13b	11.4	17.2	28.6
GCST90201153	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201153/harmonised/GCST90201153.h.tsv.gz	150652343	7290825	28129	0.003858	0	4	21416	72	6655	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201153_GCST90201153.filtered.tsv.gz	629268	sha256	902e4b938e4c162c0aae0c83caba00029ca87232de847cfec9554684128b5bf0	7.3	18.7	26
GCST90201154	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201154/harmonised/GCST90201154.h.tsv.gz	150358359	7295088	6722	0.000921	0	0	0	70	6652	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201154_GCST90201154.filtered.tsv.gz	184932	sha256	bb4e52a6a9e354b57c105951ff612b15f23080e9ca93a261b73310b5d66f9119	8.8	17.5	26.2
GCST90201155	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201155/harmonised/GCST90201155.h.tsv.gz	153418826	7242077	19245	0.002657	0	2	12583	80	6593	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201155_GCST90201155.filtered.tsv.gz	424825	sha256	7fe881c39f264b3e88145ee265af4ee80f225700ea1637af4d159ab19ed3ce83	8.8	18	26.8
GCST90201156	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201156/harmonised/GCST90201156.h.tsv.gz	157566600	7278494	6709	0.000922	0	0	0	73	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201156_GCST90201156.filtered.tsv.gz	185240	sha256	c8af287f53889ddc259fc240650a8e675c3273becec02271dd417af9abf1cf0a	11.7	18.1	29.8
GCST90201157	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201157/harmonised/GCST90201157.h.tsv.gz	153504893	7279795	30448	0.004183	0	4	23788	59	6624	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201157_GCST90201157.filtered.tsv.gz	642624	sha256	781778017c32f9bdcbe0e06780d3f5150a5cd0d46817fdaf114a2cb16f8f8f1f	10.6	18.1	28.8
GCST90201158	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201158/harmonised/GCST90201158.h.tsv.gz	157893052	7302937	67266	0.009211	0	10	60518	143	6661	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201158_GCST90201158.filtered.tsv.gz	1378427	sha256	e87e020b572b6d107814b254d0ff5657d2764d8004c962f76892ac90d8bfedb6	11	19	30.1
GCST90201159	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201159/harmonised/GCST90201159.h.tsv.gz	151011554	7320690	59104	0.008074	0	9	52334	130	6684	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201159_GCST90201159.filtered.tsv.gz	1242000	sha256	373691eaf191d06a5c9d1f26be488855634a15807e9765cee2c063faaa13d4aa	10.8	19.2	30
GCST90201160	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201160/harmonised/GCST90201160.h.tsv.gz	150326299	7404292	36139	0.004881	0	5	29128	168	6866	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201160_GCST90201160.filtered.tsv.gz	712496	sha256	47887f908809d95d97627853ed57b818613a4542a6c166969853e0c7509b3ff4	9.1	19.5	28.7
GCST90201161	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201161/harmonised/GCST90201161.h.tsv.gz	146147677	7041444	45119	0.006408	0	7	38613	166	6374	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201161_GCST90201161.filtered.tsv.gz	924124	sha256	74bc9bc5f68ee085247936041720499d8c47c6c95bc05f033a8755463e172d27	8.8	20.3	29.1
GCST90201162	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201162/harmonised/GCST90201162.h.tsv.gz	151875213	7430691	143144	0.019264	0	22	136239	212	6806	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201162_GCST90201162.filtered.tsv.gz	2843699	sha256	1a8858f5c6d9dcd6612c7c7de113f8913c8d2ba02de7649d63044cee30de86a9	10.7	22.1	32.9
GCST90201163	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201163/harmonised/GCST90201163.h.tsv.gz	157870243	7308282	6740	0.000922	0	0	0	75	6665	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201163_GCST90201163.filtered.tsv.gz	185480	sha256	9768e2ba3855599033c88d70e7611ee0e7c8a45aed7baa06b426f9e836f61f6b	9.1	18.8	27.9
GCST90201164	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201164/harmonised/GCST90201164.h.tsv.gz	151919492	7455431	24932	0.003344	0	3	18004	102	6843	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201164_GCST90201164.filtered.tsv.gz	538388	sha256	51d59a1d25e14b17bcf6eb33e2284c8bd5a4c0cf3b335d5487a1588e7d310568	7.6	20	27.6
GCST90201165	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201165/harmonised/GCST90201165.h.tsv.gz	142126716	7241770	52441	0.007241	0	8	45695	170	6619	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201165_GCST90201165.filtered.tsv.gz	1015594	sha256	427028e06df77eb8c40ad020291acfc69ab9426f7a041054ace866fba53ac0e8	8.5	18.3	26.8
GCST90201166	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201166/harmonised/GCST90201166.h.tsv.gz	155564386	7361109	29654	0.004028	0	4	22840	108	6728	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201166_GCST90201166.filtered.tsv.gz	610144	sha256	903bc0c533d2e45d8358e1ac6dba4b7b73b22b0e55dd982ef2de45381c3311e6	9.3	20	29.3
GCST90201167	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201167/harmonised/GCST90201167.h.tsv.gz	150881684	7328779	19519	0.002663	0	2	12686	150	6693	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201167_GCST90201167.filtered.tsv.gz	447145	sha256	acf32ad29ac034529ff8854631d4249a8f7775287918abdec591eaca9e7bae55	8.2	19.1	27.2
GCST90201168	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201168/harmonised/GCST90201168.h.tsv.gz	159233188	7427130	181366	0.024419	0	29	174483	213	6811	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201168_GCST90201168.filtered.tsv.gz	3605838	sha256	a60ddcbec5b9eca12be903e4a4965a58a04b64344b69ba36d44628343f78eda5	11.2	23.5	34.7
GCST90201169	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201169/harmonised/GCST90201169.h.tsv.gz	150946501	7330992	33721	0.0046	0	5	26955	89	6700	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201169_GCST90201169.filtered.tsv.gz	712440	sha256	ade0c5ed95c3a34feba95c755b4a3ec40ba4fba4245feedcff5fb7156335324b	10.7	19.4	30.1
GCST90201170	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201170/harmonised/GCST90201170.h.tsv.gz	157590022	7278494	18068	0.002482	0	2	11343	98	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201170_GCST90201170.filtered.tsv.gz	416213	sha256	74b1c54aadd7f7d57f4059cdc603e46bfd171778e3e5602e83abb3eb195499c9	11.7	18.9	30.5
GCST90201171	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201171/harmonised/GCST90201171.h.tsv.gz	150291350	7278494	19144	0.00263	0	2	12443	72	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201171_GCST90201171.filtered.tsv.gz	444399	sha256	72d6811011cf4e3e808ecb67bef7b87dce79a38a70d66670727739760e436618	11.1	19.2	30.3
GCST90201172	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201172/harmonised/GCST90201172.h.tsv.gz	157608689	7278494	23404	0.003216	0	3	16691	92	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201172_GCST90201172.filtered.tsv.gz	520080	sha256	7daca4323d5bcbc39cf7f86465db13793578acfe4bbdf633170cdd89fa657f28	7.3	18.8	26
GCST90201173	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201173/harmonised/GCST90201173.h.tsv.gz	158490887	7350254	13023	0.001772	0	1	6211	87	6728	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201173_GCST90201173.filtered.tsv.gz	314578	sha256	85ef45dc02529e137b3e205fd8aed537a2a38d8a40e812e22f6d9bf361742e3f	5.5	19.1	24.6
GCST90201174	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201174/harmonised/GCST90201174.h.tsv.gz	150772747	7313625	14914	0.002039	0	1	8186	58	6676	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201174_GCST90201174.filtered.tsv.gz	369618	sha256	f2fec47de63d2cd167cba46c20b818de9e8324422a946294dc129382c80f9c24	8.7	18.9	27.6
GCST90201175	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201175/harmonised/GCST90201175.h.tsv.gz	157181845	7478425	21803	0.002915	0	2	14803	127	6887	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201175_GCST90201175.filtered.tsv.gz	466192	sha256	df3a3e1ad62948292ce7c8a3267275d013f588fa7cbacd0d96e0f07ee4b798ec	7.3	18.1	25.4
GCST90201176	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201176/harmonised/GCST90201176.h.tsv.gz	159824365	7445695	26048	0.003498	0	3	19156	64	6843	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201176_GCST90201176.filtered.tsv.gz	553985	sha256	75e042d9174a860e18782c3a92b770293e20a3c221b450ba731bd045aa5750ce	9	18.1	27.2
GCST90201177	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201177/harmonised/GCST90201177.h.tsv.gz	157796676	7297802	6737	0.000923	0	0	0	74	6663	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201177_GCST90201177.filtered.tsv.gz	185816	sha256	15ece9d4b5f2f16c2f5076ca6a6988daf1071ee11d7e3876d7e0c2b1a71869a2	10.9	17.9	28.8
GCST90201178	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201178/harmonised/GCST90201178.h.tsv.gz	151582729	7400241	44866	0.006063	0	6	38037	95	6767	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201178_GCST90201178.filtered.tsv.gz	942472	sha256	1aa37ff82badcf986334f1c2f1679df711518611d77aa3db2ecf4ebb82bb7ffb	10.9	18.7	29.6
GCST90201179	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201179/harmonised/GCST90201179.h.tsv.gz	153137682	7477216	6960	0.000931	0	0	0	82	6878	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201179_GCST90201179.filtered.tsv.gz	191021	sha256	ef5cf8f7d6e1fab5fef2e5ca50fcb74b9c705a46c5ac2ce45d313456bcc7599a	9.2	19.1	28.4
GCST90201180	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201180/harmonised/GCST90201180.h.tsv.gz	158893899	7416235	112499	0.015169	0	19	105556	259	6782	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201180_GCST90201180.filtered.tsv.gz	2239897	sha256	0334a13d4905cc1bdc237541587c6bfbfa049dc3f4d69dcc3356819fe9800da7	9.5	21.3	30.7
GCST90201181	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201181/harmonised/GCST90201181.h.tsv.gz	159097907	7404564	60628	0.008188	0	8	53701	190	6777	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201181_GCST90201181.filtered.tsv.gz	1213622	sha256	ba30949352efe6ddddc979584c3400e34dd6e5441c1ee9f287e2249e35b41896	11.5	19.1	30.6
GCST90201182	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201182/harmonised/GCST90201182.h.tsv.gz	150324923	7278494	24689	0.003392	0	3	17978	88	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201182_GCST90201182.filtered.tsv.gz	545336	sha256	f7d2ba43b1354a3f0c08d970572f3cd34e731b6aa18d0119fc7e7fb990d4fdf6	10.7	18.5	29.1
GCST90201183	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201183/harmonised/GCST90201183.h.tsv.gz	157592418	7278494	16957	0.00233	0	2	10264	69	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201183_GCST90201183.filtered.tsv.gz	387804	sha256	ebdfaee683dc75fc7e8d53c5c416ecce4f6fc0a21ce7e43a4ab0997b63881d1d	11.1	19.4	30.6
GCST90201184	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201184/harmonised/GCST90201184.h.tsv.gz	157569559	7278494	12368	0.001699	0	1	5657	79	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201184_GCST90201184.filtered.tsv.gz	292951	sha256	385e0a3b42f3eb1b28edecdc873514e42e01cb81c2f903bdb11a1739e8f7d8aa	11.8	19.5	31.3
GCST90201185	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201185/harmonised/GCST90201185.h.tsv.gz	157741611	7297802	42194	0.005782	0	6	35427	133	6663	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201185_GCST90201185.filtered.tsv.gz	888054	sha256	ae0f11a999adc4a11f40948ac50aedf26016ee75b6e3710c323b940c26002a46	9.1	19.5	28.7
GCST90201186	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201186/harmonised/GCST90201186.h.tsv.gz	158293454	7346146	38359	0.005222	0	5	31527	142	6718	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201186_GCST90201186.filtered.tsv.gz	804675	sha256	5937101293a7719a28e8348dfd68f9329b2abfe11841c1ec9837bbb169218a49	8	18.7	26.7
GCST90201187	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201187/harmonised/GCST90201187.h.tsv.gz	151517766	7396418	24189	0.00327	0	3	17318	122	6769	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201187_GCST90201187.filtered.tsv.gz	518483	sha256	3fe563bfd23011a0bc4283d5bc0235f9d670254374ea4686043bd4255697f27b	9.2	18.6	27.8
GCST90201188	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201188/harmonised/GCST90201188.h.tsv.gz	157554751	7278494	21593	0.002967	0	3	14870	102	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201188_GCST90201188.filtered.tsv.gz	482480	sha256	4b853573975eabafa4a2b41b6a8c0af97eb39f86f2151a27510a58678948200b	11.6	20	31.6
GCST90201189	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201189/harmonised/GCST90201189.h.tsv.gz	150236210	7278494	41631	0.00572	0	7	34943	79	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201189_GCST90201189.filtered.tsv.gz	877962	sha256	9b05f67a5a4f3c6673548adf45c950b476ea5a21853777b40f484108db903fa0	11	19.3	30.3
GCST90201190	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201190/harmonised/GCST90201190.h.tsv.gz	157537652	7278494	25045	0.003441	0	3	18305	118	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201190_GCST90201190.filtered.tsv.gz	543983	sha256	aba816717bf6b727dccca4d542e7ecfec4916135a93aca7264ec2248dc325944	9.1	17.8	27
GCST90201191	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201191/harmonised/GCST90201191.h.tsv.gz	150550839	7290825	6725	0.000922	0	0	0	70	6655	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201191_GCST90201191.filtered.tsv.gz	185656	sha256	da9ddace677628db19a52b476ab7df1704586fcef675a083740f2d7a6296e2fd	9	18.5	27.5
GCST90201192	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201192/harmonised/GCST90201192.h.tsv.gz	157921999	7304660	46835	0.006412	0	7	40093	108	6667	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201192_GCST90201192.filtered.tsv.gz	989267	sha256	75ea77e40bdff20b6163ee157307df49da1b908a030811e1344d1250cbd7b2d7	8.4	19.3	27.7
GCST90201193	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201193/harmonised/GCST90201193.h.tsv.gz	158456695	7534849	37669	0.004999	0	5	30603	124	6965	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201193_GCST90201193.filtered.tsv.gz	774429	sha256	7f492958e3a4d3a3d2adc9b14e703422764eae9258f7fa7a9907a6417662553f	7.7	20.4	28.1
GCST90201194	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201194/harmonised/GCST90201194.h.tsv.gz	157485648	7278494	34578	0.004751	0	5	27865	103	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201194_GCST90201194.filtered.tsv.gz	738573	sha256	63dedd40c333c9836e6880656399a1277cbe706bee09ef93a859186fec3220a6	11.5	20.2	31.7
GCST90201195	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201195/harmonised/GCST90201195.h.tsv.gz	157551833	7278494	6748	0.000927	0	0	0	112	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201195_GCST90201195.filtered.tsv.gz	186583	sha256	690ce414509910c0bf6cbb034cd847c56517409eb1b5c3e7ccae90ce8cf6d01f	8.8	19.3	28.1
GCST90201196	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201196/harmonised/GCST90201196.h.tsv.gz	157554383	7278494	27152	0.00373	0	3	20431	103	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201196_GCST90201196.filtered.tsv.gz	574510	sha256	79f9567534e722d3f7849dbb508a1e477a13cd2ec9203b7e8e9c30db6b23c25c	8.3	18.5	26.8
GCST90201197	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201197/harmonised/GCST90201197.h.tsv.gz	158043705	7317843	24866	0.003398	0	3	18138	66	6677	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201197_GCST90201197.filtered.tsv.gz	540280	sha256	6848cd5c9e611ec7f646b04bde84fe1ee7c363a9e17a07a525ecd84b66ea55a7	9.2	18.1	27.3
GCST90201198	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201198/harmonised/GCST90201198.h.tsv.gz	157548422	7278494	24537	0.003371	0	3	17843	74	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201198_GCST90201198.filtered.tsv.gz	533312	sha256	4daf26bf6b59d8d476ca1753ec067458a49ee7015581c82ad63d14aca30c262b	11.6	19	30.6
GCST90201199	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201199/harmonised/GCST90201199.h.tsv.gz	150650894	7304272	20731	0.002838	0	2	13995	75	6672	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201199_GCST90201199.filtered.tsv.gz	482742	sha256	050e75bbc48b5553dfb41c5e084a5a9a040cba5cc703fe0a7e0df00a4059ef54	6.1	19.3	25.4
GCST90201200	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201200/harmonised/GCST90201200.h.tsv.gz	150301918	7278494	6689	0.000919	0	0	0	54	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201200_GCST90201200.filtered.tsv.gz	184644	sha256	7d08e9097c9ebb885f16f144509ac6b3e2eb052ea9aa745333a1b6c01a9ee94f	8.4	18.4	26.8
GCST90201201	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201201/harmonised/GCST90201201.h.tsv.gz	158075704	7336509	12661	0.001726	0	1	5888	75	6702	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201201_GCST90201201.filtered.tsv.gz	306168	sha256	e9def9a40f41fd255ca5feb093d5b2af2a6300b105c1c0f0ff997299a162d331	11.4	17.8	29.2
GCST90201202	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201202/harmonised/GCST90201202.h.tsv.gz	151920341	7458056	33175	0.004448	0	4	26201	139	6858	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201202_GCST90201202.filtered.tsv.gz	687361	sha256	ccab0e0bd1789eabd225be7e0fefc0a9e6011eb2447a51f9511294e133daad84	10.3	19.9	30.2
GCST90201203	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201203/harmonised/GCST90201203.h.tsv.gz	158516705	7351697	6794	0.000924	0	0	0	74	6720	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201203_GCST90201203.filtered.tsv.gz	186905	sha256	866fdbea8e94db4044008330719c121d0a75aa509148990a570ecd1f3d7d044c	11.5	18.1	29.6
